bank_txn_id,timestamp,amount,direction,merchant,reference,payment_method
SYNTH-BANK-001699,2026-05-22 04:55:00,880.34,CREDIT,IRCTC E-TICKETING,UPI201593,NETBANKING
SYNTH-BANK-001700,2026-05-20 06:36:00,3663.0,CREDIT,RELIANCE DIGITAL,UPI624156,UPI
SYNTH-BANK-001701,2026-06-24 16:31:00,405.03,CREDIT,AMAZON PAY,UPI131912,NETBANKING
SYNTH-BANK-001702,2026-05-13 04:30:00,963.99,CREDIT,CROMA RETAIL,UPI447196,CARD
SYNTH-BANK-001703,2026-05-03 18:46:00,497.92,CREDIT,IRCTC,UPI181944,WALLET
SYNTH-BANK-001704,2026-06-11 20:12:00,287.98,DEBIT,BOOKMYSHOW.COM,UPI822380,WALLET
SYNTH-BANK-001705,2026-07-07 22:31:00,1624.96,DEBIT,URBANCLAP,UPI707844,UPI
SYNTH-BANK-001706,2026-05-12 16:51:00,861.69,CREDIT,Croma Electronics,UPI118793,CARD
SYNTH-BANK-001707,2026-07-07 08:18:00,1036.92,CREDIT,ZOMATO,UPI532403,UPI
SYNTH-BANK-001708,2026-06-18 17:56:00,1490.99,CREDIT,Big Basket,UPI463929,WALLET
SYNTH-BANK-001709,2026-06-30 11:08:00,5494.82,CREDIT,IRCTC RAIL,UPI253145,NETBANKING
SYNTH-BANK-001710,2026-06-06 12:12:00,625.28,DEBIT,IRCTC E-TICKETING,UPI813233,UPI
SYNTH-BANK-001711,2026-06-11 08:25:00,834.96,DEBIT,APOLLO PHARMACY,UPI472522,NETBANKING
SYNTH-BANK-001712,2026-05-13 17:33:00,1401.39,CREDIT,Zomato Ltd,UPI243600,UPI
SYNTH-BANK-001713,2026-07-22 11:16:00,552.15,CREDIT,METRO CASH & CARRY,UPI635984,CARD
SYNTH-BANK-001714,2026-06-30 06:31:00,828.85,DEBIT,BIGBASKET,UPI927052,UPI
SYNTH-BANK-001715,2026-05-10 09:07:00,1407.19,CREDIT,UBER INDIA,UPI608560,UPI
SYNTH-BANK-001716,2026-07-27 12:57:00,1228.6,CREDIT,ZOMATO,UPI159974,CARD
SYNTH-BANK-001717,2026-05-15 02:29:00,274.33,CREDIT,Ola Mobility,UPI818271,UPI
SYNTH-BANK-001718,2026-06-24 00:16:00,310.45,CREDIT,Flipkart Internet,UPI530641,CARD
SYNTH-BANK-001719,2026-05-22 13:00:00,1501.0,CREDIT,AMAZON,UPI654447,UPI
SYNTH-BANK-001720,2026-07-12 15:21:00,3014.82,CREDIT,BIGBASKET,UPI896832,CARD
SYNTH-BANK-001721,2026-06-22 08:46:00,223.03,CREDIT,APOLLO,UPI603541,WALLET
SYNTH-BANK-001722,2026-06-24 09:33:00,1030.66,CREDIT,FLIPKART PAY,UPI955889,CARD
SYNTH-BANK-001723,2026-05-12 21:04:00,1799.34,DEBIT,BOOKMYSHOW,UPI281291,CARD
SYNTH-BANK-001724,2026-05-03 15:47:00,790.81,DEBIT,AMAZON,UPI809671,NETBANKING
SYNTH-BANK-001725,2026-07-14 10:42:00,4645.26,DEBIT,DECATHLON,UPI632665,NETBANKING
SYNTH-BANK-001726,2026-06-17 09:23:00,822.68,DEBIT,OLA CABS,UPI877089,CARD
SYNTH-BANK-001727,2026-07-21 00:57:00,938.0,CREDIT,ZOMATO,UPI777694,UPI
SYNTH-BANK-001728,2026-06-23 03:17:00,2614.96,DEBIT,DOMINOS,UPI888259,UPI
SYNTH-BANK-001729,2026-05-17 10:50:00,525.26,CREDIT,AMAZON,UPI593742,UPI
SYNTH-BANK-001730,2026-07-16 19:26:00,3430.4,CREDIT,Amazon India,UPI451098,NETBANKING
SYNTH-BANK-001731,2026-07-06 04:23:00,2633.23,CREDIT,NYKAA.COM,UPI456070,CARD
SYNTH-BANK-001732,2026-07-21 01:41:00,1448.28,CREDIT,Uber Technologies,UPI639170,NETBANKING
SYNTH-BANK-001733,2026-07-13 05:11:00,774.51,DEBIT,CROMA RETAIL,UPI346568,CARD
SYNTH-BANK-001734,2026-05-24 08:48:00,1821.13,CREDIT,ZOMATO*BANGALORE,UPI221856,CARD
SYNTH-BANK-001735,2026-05-17 22:56:00,3613.36,CREDIT,NYKAA.COM,UPI388639,UPI
SYNTH-BANK-001736,2026-07-11 12:52:00,514.4,CREDIT,RELIANCE DIGITAL,UPI448678,WALLET
SYNTH-BANK-001737,2026-05-07 10:54:00,910.48,CREDIT,IRCTC,UPI523010,CARD
SYNTH-BANK-001738,2026-07-09 03:12:00,169.99,DEBIT,METRO RETAIL,UPI594508,NETBANKING
SYNTH-BANK-001739,2026-05-03 09:56:00,1233.03,CREDIT,METRO RETAIL,UPI642894,WALLET
SYNTH-BANK-001740,2026-05-14 12:36:00,2794.24,CREDIT,BOOKMYSHOW.COM,UPI749713,UPI
SYNTH-BANK-001741,2026-05-03 14:17:00,1950.07,CREDIT,FLIPKART,UPI339047,WALLET
SYNTH-BANK-001743,2026-07-08 01:17:00,6636.83,CREDIT,URBANCLAP,UPI571556,CARD
SYNTH-BANK-001744,2026-05-22 21:00:00,907.34,CREDIT,Myntra Designs,UPI884175,WALLET
SYNTH-BANK-001745,2026-05-18 08:37:00,1063.47,DEBIT,FLIPKART PAY,UPI727217,UPI
SYNTH-BANK-001746,2026-07-04 16:36:00,936.18,DEBIT,OLA,UPI315030,UPI
SYNTH-BANK-001747,2026-06-10 05:38:00,482.86,CREDIT,METRO RETAIL,UPI340503,UPI
SYNTH-BANK-001748,2026-07-10 21:14:00,1020.52,CREDIT,Croma Electronics,UPI488173,NETBANKING
SYNTH-BANK-001749,2026-05-21 03:01:00,437.48,CREDIT,BMS,UPI699914,NETBANKING
SYNTH-BANK-001750,2026-05-07 23:52:00,3032.63,CREDIT,Flipkart Internet,UPI410039,CARD
SYNTH-BANK-001751,2026-07-07 18:15:00,1251.48,CREDIT,BIGBASKET INDIA,UPI885547,WALLET
SYNTH-BANK-001752,2026-05-26 16:30:00,941.21,DEBIT,DOMINOS,UPI664337,UPI
SYNTH-BANK-001753,2026-07-26 15:21:00,730.2,CREDIT,NYKAA,UPI633334,WALLET
SYNTH-BANK-001754,2026-06-29 23:36:00,2457.1,CREDIT,BMS,UPI224492,WALLET
SYNTH-BANK-001755,2026-07-09 05:26:00,625.72,CREDIT,DOMINO'S PIZZA,UPI914108,CARD
SYNTH-BANK-001756,2026-06-09 20:15:00,1659.41,CREDIT,BMS,UPI242104,NETBANKING
SYNTH-BANK-001757,2026-05-31 01:02:00,668.03,CREDIT,BOOKMYSHOW.COM,UPI293975,CARD
SYNTH-BANK-001758,2026-06-21 08:25:00,232.15,CREDIT,Zomato Ltd,UPI102195,CARD
SYNTH-BANK-001759,2026-05-25 20:35:00,710.59,CREDIT,CROMA RETAIL,UPI735713,WALLET
SYNTH-BANK-001760,2026-05-16 10:36:00,2984.21,DEBIT,APOLLO PHARMACY,UPI792053,NETBANKING
SYNTH-BANK-001761,2026-07-17 10:39:00,2720.25,CREDIT,Ola Mobility,UPI451162,CARD
SYNTH-BANK-001762,2026-05-28 04:56:00,1662.65,DEBIT,IRCTC,UPI749086,UPI
SYNTH-BANK-001763,2026-07-10 11:36:00,2464.48,CREDIT,METRO CASH & CARRY,UPI579242,CARD
SYNTH-BANK-001764,2026-06-15 05:41:00,328.66,CREDIT,Nykaa E-Retail,UPI637199,NETBANKING
SYNTH-BANK-001765,2026-07-28 06:48:00,1502.88,CREDIT,Decathlon Sports,UPI243888,CARD
SYNTH-BANK-001766,2026-07-14 23:47:00,157.24,CREDIT,Apollo Pharmacy Ltd,UPI227204,CARD
SYNTH-BANK-001767,2026-07-24 09:07:00,4251.04,DEBIT,Uber Technologies,UPI811226,UPI
SYNTH-BANK-001768,2026-05-14 06:47:00,2565.01,CREDIT,ZOMATO,UPI321451,WALLET
SYNTH-BANK-001769,2026-05-02 04:10:00,2976.7,CREDIT,METRO RETAIL,UPI877003,WALLET
SYNTH-BANK-001770,2026-07-02 15:41:00,2213.01,DEBIT,DOMINO'S PIZZA,UPI503866,UPI
SYNTH-BANK-001771,2026-05-28 07:20:00,4180.41,CREDIT,NYKAA,UPI181310,UPI
SYNTH-BANK-001772,2026-07-18 21:35:00,811.03,DEBIT,SWIGGY*BLR,UPI834573,WALLET
SYNTH-BANK-001773,2026-07-22 03:37:00,4488.35,CREDIT,UBER INDIA,UPI292103,NETBANKING
SYNTH-BANK-001774,2026-07-23 23:45:00,392.83,CREDIT,AMAZON,UPI120900,WALLET
SYNTH-BANK-001775,2026-07-22 23:02:00,1112.94,CREDIT,RELIANCE RETAIL,UPI183071,WALLET
SYNTH-BANK-001776,2026-05-30 23:24:00,315.25,CREDIT,Swiggy India,UPI604603,WALLET
SYNTH-BANK-001777,2026-05-11 08:36:00,501.46,CREDIT,DOMINOS,UPI113578,NETBANKING
SYNTH-BANK-001778,2026-05-07 06:32:00,1326.22,CREDIT,Croma Electronics,UPI506715,UPI
SYNTH-BANK-001779,2026-06-05 17:51:00,269.47,CREDIT,AMAZON PAY,UPI118881,NETBANKING
SYNTH-BANK-001780,2026-05-26 04:17:00,2743.98,CREDIT,Zomato Ltd,UPI852595,WALLET
SYNTH-BANK-001781,2026-07-29 22:01:00,3615.58,DEBIT,IRCTC RAIL,UPI597753,CARD
SYNTH-BANK-001782,2026-06-13 09:50:00,809.24,CREDIT,Amazon India,UPI432591,NETBANKING
SYNTH-BANK-001783,2026-06-02 15:40:00,2433.27,CREDIT,ZOMATO*BANGALORE,UPI227045,NETBANKING
SYNTH-BANK-001784,2026-05-20 20:04:00,1695.73,CREDIT,Flipkart Internet,UPI216804,NETBANKING
SYNTH-BANK-001785,2026-06-21 08:41:00,3422.32,CREDIT,Zomato Ltd,UPI213882,NETBANKING
SYNTH-BANK-DUP-001786,2026-07-24 04:59:00,3550.39,CREDIT,IRCTC RAIL,UPI402037,UPI
SYNTH-BANK-001786,2026-07-24 04:59:00,3550.39,CREDIT,IRCTC RAIL,UPI402037,UPI
SYNTH-BANK-001787,2026-05-11 22:37:00,1812.41,CREDIT,BOOKMYSHOW,UPI112395,NETBANKING
SYNTH-BANK-001788,2026-06-24 04:27:00,845.76,CREDIT,IRCTC,UPI837972,WALLET
SYNTH-BANK-001789,2026-06-29 23:16:00,1373.18,CREDIT,BMS,UPI175029,CARD
SYNTH-BANK-001790,2026-07-14 04:08:00,1064.24,CREDIT,URBANCLAP,UPI515461,WALLET
SYNTH-BANK-001791,2026-07-27 16:27:00,1049.8,CREDIT,ZOMATO,UPI329223,NETBANKING
SYNTH-BANK-001792,2026-07-06 02:25:00,1858.62,CREDIT,CROMA RETAIL,UPI576432,UPI
SYNTH-BANK-001793,2026-07-22 05:14:00,628.34,CREDIT,IRCTC RAIL,UPI443376,NETBANKING
SYNTH-BANK-001794,2026-06-15 03:57:00,1833.39,DEBIT,Urban Company India,UPI232614,UPI
SYNTH-BANK-001795,2026-07-29 23:24:00,825.03,CREDIT,CROMA,UPI656740,UPI
SYNTH-BANK-DUP-001796,2026-07-26 18:38:00,460.22,DEBIT,OLA CABS,UPI525663,UPI
SYNTH-BANK-001796,2026-07-26 18:38:00,460.22,DEBIT,OLA CABS,UPI525663,UPI
SYNTH-BANK-001797,2026-07-02 21:06:00,1840.34,CREDIT,OLA CABS,UPI331477,UPI
SYNTH-BANK-001798,2026-06-28 20:03:00,1833.07,CREDIT,UBER INDIA,UPI209192,CARD
SYNTH-BANK-001799,2026-06-07 08:46:00,2013.91,CREDIT,METRO INDIA,UPI725896,UPI
SYNTH-BANK-001800,2026-05-29 18:50:00,715.07,DEBIT,Decathlon Sports,UPI732021,CARD
SYNTH-BANK-001801,2026-06-19 10:23:00,4025.44,CREDIT,URBANCLAP,UPI144859,WALLET
SYNTH-BANK-001802,2026-05-06 12:27:00,3301.53,CREDIT,Swiggy India,UPI430977,CARD
SYNTH-BANK-001803,2026-07-02 11:19:00,2784.7,CREDIT,SWIGGY,UPI569894,NETBANKING
SYNTH-BANK-001804,2026-07-22 16:09:00,225.68,CREDIT,APOLLO,UPI288383,NETBANKING
SYNTH-BANK-001805,2026-07-18 18:25:00,2454.66,CREDIT,METRO INDIA,UPI879245,WALLET
SYNTH-BANK-001806,2026-05-20 13:36:00,342.63,CREDIT,Reliance Retail Ltd,UPI457543,CARD
SYNTH-BANK-001807,2026-05-16 00:04:00,1048.38,CREDIT,OLA CABS,UPI474976,CARD
SYNTH-BANK-001808,2026-06-06 12:46:00,374.69,CREDIT,URBANCLAP,UPI912346,UPI
SYNTH-BANK-001809,2026-06-22 06:37:00,961.75,CREDIT,URBANCLAP,UPI796058,WALLET
SYNTH-BANK-001810,2026-05-10 08:37:00,442.32,DEBIT,Ola Mobility,UPI214923,NETBANKING
SYNTH-BANK-001811,2026-06-13 15:55:00,4123.13,DEBIT,Ola Mobility,UPI771443,CARD
SYNTH-BANK-001812,2026-06-29 16:38:00,766.88,CREDIT,BIGBASKET,UPI672465,UPI
SYNTH-BANK-001813,2026-05-21 01:29:00,1579.71,CREDIT,UBER INDIA,UPI231521,NETBANKING
SYNTH-BANK-001814,2026-05-27 19:11:00,568.21,DEBIT,OLA,UPI770960,UPI
SYNTH-BANK-001815,2026-05-03 19:01:00,3496.17,CREDIT,Apollo Pharmacy Ltd,UPI126276,CARD
SYNTH-BANK-001816,2026-06-07 20:26:00,360.89,DEBIT,Croma Electronics,UPI797331,CARD
SYNTH-BANK-001817,2026-06-09 04:48:00,1294.22,DEBIT,RELIANCE RETAIL,UPI198275,UPI
SYNTH-BANK-DUP-001818,2026-07-28 16:48:00,1725.09,CREDIT,NYKAA,UPI223129,WALLET
SYNTH-BANK-001818,2026-07-28 16:48:00,1725.09,CREDIT,NYKAA,UPI223129,WALLET
SYNTH-BANK-001819,2026-07-19 19:17:00,3851.52,CREDIT,UBER,UPI395031,NETBANKING
SYNTH-BANK-001820,2026-05-05 18:56:00,3647.49,DEBIT,RELIANCE DIGITAL,UPI808774,NETBANKING
SYNTH-BANK-001821,2026-06-05 12:04:00,749.46,DEBIT,Uber Technologies,UPI818239,WALLET
SYNTH-BANK-001822,2026-07-09 07:15:00,1667.72,CREDIT,FLIPKART PAY,UPI204366,WALLET
SYNTH-BANK-001823,2026-07-01 20:53:00,697.74,CREDIT,Uber Technologies,UPI908501,UPI
SYNTH-BANK-001824,2026-07-08 23:09:00,7299.57,CREDIT,Swiggy India,UPI327688,CARD
SYNTH-BANK-001825,2026-06-12 18:01:00,4503.44,DEBIT,URBAN COMPANY,UPI306906,NETBANKING
SYNTH-BANK-001826,2026-06-22 19:39:00,1828.26,DEBIT,BMS,UPI734430,CARD
SYNTH-BANK-001827,2026-06-02 14:25:00,1291.07,CREDIT,BOOKMYSHOW,UPI585339,UPI
SYNTH-BANK-001828,2026-06-09 01:32:00,1643.47,CREDIT,Croma Electronics,UPI297045,UPI
SYNTH-BANK-001829,2026-05-14 22:42:00,592.82,CREDIT,DOMINOS,UPI760689,WALLET
SYNTH-BANK-001830,2026-05-28 14:39:00,691.24,DEBIT,METRO RETAIL,UPI885235,NETBANKING
SYNTH-BANK-001831,2026-07-23 07:29:00,3128.34,CREDIT,Uber Technologies,UPI703492,WALLET
SYNTH-BANK-001832,2026-06-06 17:39:00,2365.21,DEBIT,DOMINO'S PIZZA,UPI382158,UPI
SYNTH-BANK-001833,2026-07-29 15:30:00,2224.82,CREDIT,URBANCLAP,UPI270814,NETBANKING
SYNTH-BANK-001834,2026-05-07 16:07:00,869.08,CREDIT,IRCTC,UPI604482,CARD
SYNTH-BANK-001835,2026-05-10 20:08:00,719.06,CREDIT,Croma Electronics,UPI879571,WALLET
SYNTH-BANK-001836,2026-06-18 05:48:00,4893.56,DEBIT,RELIANCE RETAIL,UPI453077,WALLET
SYNTH-BANK-001837,2026-06-29 01:57:00,771.15,CREDIT,DECATHLON,UPI195871,UPI
SYNTH-BANK-001838,2026-06-09 02:50:00,2689.76,DEBIT,BOOKMYSHOW.COM,UPI112034,WALLET
SYNTH-BANK-001839,2026-06-20 17:38:00,984.24,CREDIT,APOLLO PHARMACY,UPI408298,WALLET
SYNTH-BANK-001840,2026-06-20 19:03:00,3574.21,CREDIT,Swiggy India,UPI296070,NETBANKING
SYNTH-BANK-001841,2026-07-13 03:00:00,1644.91,CREDIT,Ola Mobility,UPI403226,WALLET
SYNTH-BANK-001842,2026-07-07 00:10:00,1098.72,CREDIT,UBER,UPI974895,CARD
SYNTH-BANK-DUP-001843,2026-06-12 08:13:00,2416.5,CREDIT,Reliance Retail Ltd,UPI568476,WALLET
SYNTH-BANK-001843,2026-06-12 08:13:00,2416.5,CREDIT,Reliance Retail Ltd,UPI568476,WALLET
SYNTH-BANK-001844,2026-06-24 11:31:00,109.25,CREDIT,Reliance Retail Ltd,UPI121410,NETBANKING
SYNTH-BANK-001845,2026-05-15 23:41:00,738.55,CREDIT,IRCTC RAIL,UPI845447,WALLET
SYNTH-BANK-001846,2026-06-28 12:11:00,790.22,CREDIT,SWIGGY,UPI380840,CARD
SYNTH-BANK-001847,2026-07-15 15:01:00,1286.2,CREDIT,Reliance Retail Ltd,UPI100348,WALLET
SYNTH-BANK-001848,2026-07-28 07:55:00,1049.98,DEBIT,RELIANCE DIGITAL,UPI728560,CARD
SYNTH-BANK-001849,2026-06-16 00:07:00,299.2,CREDIT,BIGBASKET,UPI252464,UPI
SYNTH-BANK-001850,2026-05-07 04:36:00,2703.94,CREDIT,NYKAA,UPI683836,NETBANKING
SYNTH-BANK-001851,2026-05-15 06:16:00,1275.14,CREDIT,NYKAA.COM,UPI502276,WALLET
SYNTH-BANK-001852,2026-07-09 01:09:00,532.77,DEBIT,NYKAA.COM,UPI940944,UPI
SYNTH-BANK-DUP-001853,2026-05-19 22:23:00,4228.13,CREDIT,METRO INDIA,UPI899655,UPI
SYNTH-BANK-001853,2026-05-19 22:23:00,4228.13,CREDIT,METRO INDIA,UPI899655,UPI
SYNTH-BANK-001854,2026-07-27 13:20:00,691.98,CREDIT,Ola Mobility,UPI600202,UPI
SYNTH-BANK-001855,2026-05-14 12:32:00,1705.91,CREDIT,Apollo Pharmacy Ltd,UPI402001,CARD
SYNTH-BANK-001856,2026-06-08 01:46:00,2397.96,CREDIT,OLA,UPI773405,NETBANKING
SYNTH-BANK-001857,2026-07-20 04:14:00,820.06,CREDIT,Decathlon Sports,UPI979724,NETBANKING
SYNTH-BANK-001858,2026-06-07 14:10:00,912.48,CREDIT,RELIANCE DIGITAL,UPI860363,UPI
SYNTH-BANK-001859,2026-05-19 14:50:00,2635.64,DEBIT,BMS,UPI702584,CARD
SYNTH-BANK-001860,2026-07-10 22:57:00,615.67,CREDIT,Ola Mobility,UPI672524,NETBANKING
SYNTH-BANK-001861,2026-06-17 15:21:00,2315.5,CREDIT,RELIANCE DIGITAL,UPI372808,NETBANKING
SYNTH-BANK-001862,2026-07-04 17:24:00,296.64,CREDIT,IRCTC RAIL,UPI213995,NETBANKING
SYNTH-BANK-001863,2026-06-01 04:15:00,6087.14,DEBIT,SWIGGY,UPI546212,NETBANKING
SYNTH-BANK-001864,2026-07-12 18:19:00,583.93,CREDIT,Nykaa E-Retail,UPI461487,NETBANKING
SYNTH-BANK-001865,2026-05-07 06:53:00,968.31,CREDIT,FLIPKART,UPI149610,CARD
SYNTH-BANK-DUP-001866,2026-05-19 16:04:00,860.9,CREDIT,BIGBASKET,UPI318392,UPI
SYNTH-BANK-001866,2026-05-19 16:04:00,860.9,CREDIT,BIGBASKET,UPI318392,UPI
SYNTH-BANK-001867,2026-05-23 13:50:00,2956.01,CREDIT,CROMA,UPI719799,UPI
SYNTH-BANK-001868,2026-05-19 22:17:00,3154.39,DEBIT,Swiggy India,UPI272852,NETBANKING
SYNTH-BANK-001869,2026-05-26 12:33:00,1170.21,CREDIT,URBAN COMPANY,UPI597673,WALLET
SYNTH-BANK-001870,2026-06-21 01:14:00,673.22,CREDIT,METRO CASH & CARRY,UPI457197,CARD
SYNTH-BANK-001871,2026-06-06 03:44:00,1659.77,CREDIT,RELIANCE RETAIL,UPI354345,UPI
SYNTH-BANK-001872,2026-05-23 15:21:00,1706.3,CREDIT,Uber Technologies,UPI645984,CARD
SYNTH-BANK-001873,2026-05-09 22:13:00,1365.9,CREDIT,Big Basket,UPI579365,CARD
SYNTH-BANK-001874,2026-05-17 11:35:00,2148.87,DEBIT,UBER,UPI410459,WALLET
SYNTH-BANK-001875,2026-05-18 03:59:00,3174.97,CREDIT,FLIPKART,UPI241531,UPI
SYNTH-BANK-001876,2026-05-19 11:50:00,1924.48,CREDIT,DECATHLON,UPI617432,CARD
SYNTH-BANK-001877,2026-05-15 11:34:00,2199.22,CREDIT,ZOMATO*BANGALORE,UPI117432,UPI
SYNTH-BANK-001878,2026-07-28 03:02:00,1238.14,CREDIT,Flipkart Internet,UPI987490,UPI
SYNTH-BANK-001879,2026-07-27 07:57:00,378.64,DEBIT,Reliance Retail Ltd,UPI209770,UPI
SYNTH-BANK-DUP-001881,2026-05-13 09:17:00,1659.99,CREDIT,BOOKMYSHOW,UPI960761,NETBANKING
SYNTH-BANK-001881,2026-05-13 09:17:00,1659.99,CREDIT,BOOKMYSHOW,UPI960761,NETBANKING
SYNTH-BANK-001882,2026-07-25 14:14:00,1048.17,CREDIT,AMAZON,UPI700287,NETBANKING
SYNTH-BANK-001883,2026-05-15 20:18:00,463.21,CREDIT,URBANCLAP,UPI791034,CARD
SYNTH-BANK-001884,2026-05-20 11:16:00,3460.69,CREDIT,BIGBASKET INDIA,UPI623791,UPI
SYNTH-BANK-001885,2026-07-24 03:41:00,1197.39,CREDIT,SWIGGY*BLR,UPI621411,CARD
SYNTH-BANK-001886,2026-06-11 23:09:00,351.98,CREDIT,BOOKMYSHOW.COM,UPI750753,CARD
SYNTH-BANK-001887,2026-06-09 15:19:00,2635.46,CREDIT,SWIGGY*BLR,UPI573600,UPI
SYNTH-BANK-001888,2026-06-06 21:58:00,1602.08,CREDIT,METRO INDIA,UPI424528,WALLET
SYNTH-BANK-001889,2026-07-22 20:16:00,1088.91,CREDIT,OLA CABS,UPI962583,UPI
SYNTH-BANK-001890,2026-05-10 17:19:00,657.23,DEBIT,URBANCLAP,UPI558065,WALLET
SYNTH-BANK-001891,2026-06-05 14:15:00,1379.24,DEBIT,METRO RETAIL,UPI587335,WALLET
SYNTH-BANK-001892,2026-05-08 17:17:00,198.84,DEBIT,APOLLO PHARMACY,UPI925583,WALLET
SYNTH-BANK-001893,2026-05-22 14:23:00,815.97,DEBIT,METRO RETAIL,UPI885563,WALLET
SYNTH-BANK-001894,2026-06-14 13:03:00,296.89,CREDIT,Reliance Retail Ltd,UPI571541,UPI
SYNTH-BANK-001895,2026-07-01 01:51:00,1347.73,CREDIT,Apollo Pharmacy Ltd,UPI961581,UPI
SYNTH-BANK-001896,2026-05-16 05:29:00,620.64,CREDIT,RELIANCE DIGITAL,UPI666254,NETBANKING
SYNTH-BANK-001897,2026-05-03 05:21:00,1357.3,CREDIT,CROMA,UPI535459,WALLET
SYNTH-BANK-001898,2026-07-01 03:02:00,1068.66,CREDIT,DECATHLON,UPI508853,UPI
SYNTH-BANK-001899,2026-07-29 21:28:00,3953.9,DEBIT,URBAN COMPANY,UPI601032,UPI
SYNTH-BANK-001900,2026-05-08 04:28:00,555.55,CREDIT,NYKAA.COM,UPI457976,UPI
SYNTH-BANK-001901,2026-07-05 00:06:00,1604.54,CREDIT,Croma Electronics,UPI642822,UPI
SYNTH-BANK-001902,2026-07-01 18:56:00,11041.26,CREDIT,UBER INDIA,UPI307561,WALLET
SYNTH-BANK-001903,2026-05-07 02:13:00,2120.81,DEBIT,FLIPKART PAY,UPI990921,CARD
SYNTH-BANK-001904,2026-07-17 05:54:00,2092.82,CREDIT,URBAN COMPANY,UPI902442,NETBANKING
SYNTH-BANK-001905,2026-07-08 01:44:00,1616.55,DEBIT,DOMINOS,UPI751951,CARD
SYNTH-BANK-001906,2026-06-27 17:35:00,1448.79,CREDIT,Nykaa E-Retail,UPI716324,NETBANKING
SYNTH-BANK-001907,2026-05-17 14:56:00,2352.23,CREDIT,DOMINO'S PIZZA,UPI576375,WALLET
SYNTH-BANK-001908,2026-06-05 15:47:00,713.2,DEBIT,DOMINO'S PIZZA,UPI497400,NETBANKING
SYNTH-BANK-001910,2026-07-02 22:02:00,1324.08,CREDIT,Nykaa E-Retail,UPI359243,CARD
SYNTH-BANK-001911,2026-05-14 00:28:00,4053.2,CREDIT,UBER,UPI109153,UPI
SYNTH-BANK-001912,2026-07-05 13:51:00,1959.77,DEBIT,ZOMATO,UPI899622,WALLET
SYNTH-BANK-001913,2026-07-10 23:59:00,370.07,CREDIT,SWIGGY,UPI113182,WALLET
SYNTH-BANK-001914,2026-06-10 12:06:00,773.02,DEBIT,APOLLO PHARMACY,UPI695088,NETBANKING
SYNTH-BANK-001915,2026-05-22 04:54:00,1035.75,CREDIT,FLIPKART,UPI999603,WALLET
SYNTH-BANK-001916,2026-06-27 11:33:00,1697.38,DEBIT,BOOKMYSHOW.COM,UPI649398,WALLET
SYNTH-BANK-001917,2026-05-14 12:25:00,2104.42,DEBIT,METRO CASH & CARRY,UPI790833,NETBANKING
SYNTH-BANK-001918,2026-05-04 00:12:00,502.75,CREDIT,IRCTC,UPI550595,UPI
SYNTH-BANK-001919,2026-07-16 20:23:00,879.53,CREDIT,Flipkart Internet,UPI118529,WALLET
SYNTH-BANK-001920,2026-05-08 09:24:00,667.03,DEBIT,DOMINO'S PIZZA,UPI483068,WALLET
SYNTH-BANK-001921,2026-06-06 00:06:00,1409.84,CREDIT,ZOMATO,UPI466695,NETBANKING
SYNTH-BANK-001922,2026-05-08 05:16:00,460.02,DEBIT,OLA CABS,UPI956657,WALLET
SYNTH-BANK-001923,2026-07-12 22:48:00,785.88,DEBIT,Reliance Retail Ltd,UPI883685,WALLET
SYNTH-BANK-001924,2026-07-23 21:15:00,967.22,CREDIT,FLIPKART PAY,UPI245826,WALLET
SYNTH-BANK-001925,2026-05-23 16:58:00,1985.44,CREDIT,IRCTC RAIL,UPI730490,WALLET
SYNTH-BANK-001926,2026-05-25 16:36:00,4075.64,CREDIT,IRCTC,UPI125005,UPI
SYNTH-BANK-001927,2026-05-14 01:19:00,4426.11,DEBIT,Myntra Designs,UPI546733,WALLET
SYNTH-BANK-DUP-001928,2026-05-06 13:17:00,682.61,DEBIT,URBANCLAP,UPI503111,NETBANKING
SYNTH-BANK-001928,2026-05-06 13:17:00,682.61,DEBIT,URBANCLAP,UPI503111,NETBANKING
SYNTH-BANK-001929,2026-05-06 14:21:00,550.79,CREDIT,SWIGGY*BLR,UPI863575,UPI
SYNTH-BANK-001930,2026-05-07 12:48:00,451.49,CREDIT,URBANCLAP,UPI237843,UPI
SYNTH-BANK-001931,2026-05-11 18:01:00,983.9,CREDIT,Apollo Pharmacy Ltd,UPI388476,UPI
SYNTH-BANK-001932,2026-06-23 06:53:00,1785.8,CREDIT,URBANCLAP,UPI931727,WALLET
SYNTH-BANK-001933,2026-06-15 11:21:00,499.49,DEBIT,ZOMATO*BANGALORE,UPI463806,CARD
SYNTH-BANK-DUP-001935,2026-05-09 04:35:00,4809.7,DEBIT,Amazon India,UPI107154,UPI
SYNTH-BANK-001935,2026-05-09 04:35:00,4809.7,DEBIT,Amazon India,UPI107154,UPI
SYNTH-BANK-001936,2026-06-13 18:09:00,263.62,CREDIT,Flipkart Internet,UPI918096,CARD
SYNTH-BANK-001937,2026-05-26 02:46:00,2416.66,DEBIT,IRCTC E-TICKETING,UPI325631,UPI
SYNTH-BANK-001938,2026-05-28 05:37:00,2751.72,CREDIT,Decathlon Sports,UPI104457,WALLET
SYNTH-BANK-001939,2026-06-28 06:34:00,852.72,CREDIT,SWIGGY*BLR,UPI121840,WALLET
