case_id,bank_txn_id,ledger_id,true_status,exception_type
SYNTH-CASE-001834,SYNTH-BANK-001834,SYNTH-LEDGER-001834,AMOUNT_MISMATCH,AMOUNT_MISMATCH
SYNTH-CASE-001835,SYNTH-BANK-001835,SYNTH-LEDGER-001835,AMBIGUOUS,AMBIGUOUS
SYNTH-CASE-001836,SYNTH-BANK-001836,SYNTH-LEDGER-001836,MATCH,NONE
SYNTH-CASE-001837,SYNTH-BANK-001837,SYNTH-LEDGER-001837,MATCH,NONE
SYNTH-CASE-001838,SYNTH-BANK-001838,SYNTH-LEDGER-001838,AMOUNT_MISMATCH,AMOUNT_MISMATCH
SYNTH-CASE-001839,SYNTH-BANK-001839,SYNTH-LEDGER-001839,MATCH,NONE
SYNTH-CASE-001840,SYNTH-BANK-001840,SYNTH-LEDGER-001840,MATCH,NONE
SYNTH-CASE-001841,SYNTH-BANK-001841,SYNTH-LEDGER-001841,MATCH,NONE
SYNTH-CASE-001842,SYNTH-BANK-001842,SYNTH-LEDGER-001842,MATCH,NONE
SYNTH-CASE-001843,SYNTH-BANK-001843,SYNTH-LEDGER-001843,DUPLICATE,DUPLICATE
SYNTH-CASE-001844,SYNTH-BANK-001844,SYNTH-LEDGER-001844,MATCH,NONE
SYNTH-CASE-001845,SYNTH-BANK-001845,SYNTH-LEDGER-001845,AMBIGUOUS,AMBIGUOUS
SYNTH-CASE-001846,SYNTH-BANK-001846,SYNTH-LEDGER-001846,MATCH,NONE
SYNTH-CASE-001847,SYNTH-BANK-001847,SYNTH-LEDGER-001847,MATCH,NONE
SYNTH-CASE-001848,SYNTH-BANK-001848,SYNTH-LEDGER-001848,MATCH,NONE
SYNTH-CASE-001849,SYNTH-BANK-001849,SYNTH-LEDGER-001849,MATCH,NONE
SYNTH-CASE-001850,SYNTH-BANK-001850,SYNTH-LEDGER-001850,AMOUNT_MISMATCH,AMOUNT_MISMATCH
SYNTH-CASE-001851,SYNTH-BANK-001851,SYNTH-LEDGER-001851,MATCH,NONE
SYNTH-CASE-001852,SYNTH-BANK-001852,SYNTH-LEDGER-001852,MATCH,NONE
SYNTH-CASE-001853,SYNTH-BANK-001853,SYNTH-LEDGER-001853,DUPLICATE,DUPLICATE
SYNTH-CASE-001854,SYNTH-BANK-001854,SYNTH-LEDGER-001854,MATCH,NONE
SYNTH-CASE-001855,SYNTH-BANK-001855,SYNTH-LEDGER-001855,MATCH,NONE
SYNTH-CASE-001856,SYNTH-BANK-001856,SYNTH-LEDGER-001856,AMOUNT_MISMATCH,AMOUNT_MISMATCH
SYNTH-CASE-001857,SYNTH-BANK-001857,SYNTH-LEDGER-001857,MATCH,NONE
SYNTH-CASE-001858,SYNTH-BANK-001858,SYNTH-LEDGER-001858,AMOUNT_MISMATCH,AMOUNT_MISMATCH
SYNTH-CASE-001859,SYNTH-BANK-001859,,UNMATCHED_BANK,MISSING_LEDGER
SYNTH-CASE-001860,SYNTH-BANK-001860,SYNTH-LEDGER-001860,AMOUNT_MISMATCH,AMOUNT_MISMATCH
SYNTH-CASE-001861,SYNTH-BANK-001861,SYNTH-LEDGER-001861,MATCH,NONE
SYNTH-CASE-001862,SYNTH-BANK-001862,SYNTH-LEDGER-001862,MATCH,NONE
SYNTH-CASE-001863,SYNTH-BANK-001863,SYNTH-LEDGER-001863,MATCH,NONE
SYNTH-CASE-001864,SYNTH-BANK-001864,SYNTH-LEDGER-001864,AMOUNT_MISMATCH,AMOUNT_MISMATCH
SYNTH-CASE-001865,SYNTH-BANK-001865,SYNTH-LEDGER-001865,MATCH,NONE
SYNTH-CASE-001866,SYNTH-BANK-001866,SYNTH-LEDGER-001866,DUPLICATE,DUPLICATE
SYNTH-CASE-001867,SYNTH-BANK-001867,SYNTH-LEDGER-001867,MATCH,NONE
SYNTH-CASE-001868,SYNTH-BANK-001868,SYNTH-LEDGER-001868,AMOUNT_MISMATCH,AMOUNT_MISMATCH
SYNTH-CASE-001869,SYNTH-BANK-001869,SYNTH-LEDGER-001869,AMOUNT_MISMATCH,AMOUNT_MISMATCH
SYNTH-CASE-001870,SYNTH-BANK-001870,SYNTH-LEDGER-001870,MATCH,NONE
SYNTH-CASE-001871,SYNTH-BANK-001871,SYNTH-LEDGER-001871,MATCH,NONE
SYNTH-CASE-001872,SYNTH-BANK-001872,SYNTH-LEDGER-001872,MATCH,NONE
SYNTH-CASE-001873,SYNTH-BANK-001873,SYNTH-LEDGER-001873,MATCH,NONE
SYNTH-CASE-001874,SYNTH-BANK-001874,SYNTH-LEDGER-001874,MATCH,NONE
SYNTH-CASE-001875,SYNTH-BANK-001875,SYNTH-LEDGER-001875,MATCH,NONE
SYNTH-CASE-001876,SYNTH-BANK-001876,SYNTH-LEDGER-001876,MATCH,NONE
SYNTH-CASE-001877,SYNTH-BANK-001877,SYNTH-LEDGER-001877,MATCH,NONE
SYNTH-CASE-001878,SYNTH-BANK-001878,SYNTH-LEDGER-001878,AMOUNT_MISMATCH,AMOUNT_MISMATCH
SYNTH-CASE-001879,SYNTH-BANK-001879,SYNTH-LEDGER-001879,AMOUNT_MISMATCH,AMOUNT_MISMATCH
SYNTH-CASE-001880,,SYNTH-LEDGER-001880,UNMATCHED_LEDGER,MISSING_BANK
SYNTH-CASE-001881,SYNTH-BANK-001881,SYNTH-LEDGER-001881,DUPLICATE,DUPLICATE
SYNTH-CASE-001882,SYNTH-BANK-001882,SYNTH-LEDGER-001882,AMBIGUOUS,AMBIGUOUS
SYNTH-CASE-001883,SYNTH-BANK-001883,SYNTH-LEDGER-001883,AMOUNT_MISMATCH,AMOUNT_MISMATCH
SYNTH-CASE-001884,SYNTH-BANK-001884,SYNTH-LEDGER-001884,MATCH,NONE
SYNTH-CASE-001885,SYNTH-BANK-001885,SYNTH-LEDGER-001885,AMOUNT_MISMATCH,AMOUNT_MISMATCH
SYNTH-CASE-001886,SYNTH-BANK-001886,SYNTH-LEDGER-001886,MATCH,NONE
SYNTH-CASE-001887,SYNTH-BANK-001887,SYNTH-LEDGER-001887,MATCH,NONE
SYNTH-CASE-001888,SYNTH-BANK-001888,SYNTH-LEDGER-001888,MATCH,NONE
SYNTH-CASE-001889,SYNTH-BANK-001889,SYNTH-LEDGER-001889,MATCH,NONE
SYNTH-CASE-001890,SYNTH-BANK-001890,SYNTH-LEDGER-001890,AMOUNT_MISMATCH,AMOUNT_MISMATCH
SYNTH-CASE-001891,SYNTH-BANK-001891,SYNTH-LEDGER-001891,AMOUNT_MISMATCH,AMOUNT_MISMATCH
SYNTH-CASE-001892,SYNTH-BANK-001892,SYNTH-LEDGER-001892,MATCH,NONE
SYNTH-CASE-001893,SYNTH-BANK-001893,SYNTH-LEDGER-001893,MATCH,NONE
SYNTH-CASE-001894,SYNTH-BANK-001894,SYNTH-LEDGER-001894,MATCH,NONE
SYNTH-CASE-001895,SYNTH-BANK-001895,SYNTH-LEDGER-001895,MATCH,NONE
SYNTH-CASE-001896,SYNTH-BANK-001896,SYNTH-LEDGER-001896,MATCH,NONE
SYNTH-CASE-001897,SYNTH-BANK-001897,SYNTH-LEDGER-001897,AMBIGUOUS,AMBIGUOUS
SYNTH-CASE-001898,SYNTH-BANK-001898,SYNTH-LEDGER-001898,MATCH,NONE
SYNTH-CASE-001899,SYNTH-BANK-001899,SYNTH-LEDGER-001899,MATCH,NONE
SYNTH-CASE-001900,SYNTH-BANK-001900,SYNTH-LEDGER-001900,AMBIGUOUS,AMBIGUOUS
SYNTH-CASE-001901,SYNTH-BANK-001901,SYNTH-LEDGER-001901,AMOUNT_MISMATCH,AMOUNT_MISMATCH
SYNTH-CASE-001902,SYNTH-BANK-001902,SYNTH-LEDGER-001902,AMOUNT_MISMATCH,AMOUNT_MISMATCH
SYNTH-CASE-001903,SYNTH-BANK-001903,SYNTH-LEDGER-001903,AMBIGUOUS,AMBIGUOUS
SYNTH-CASE-001904,SYNTH-BANK-001904,SYNTH-LEDGER-001904,MATCH,NONE
SYNTH-CASE-001905,SYNTH-BANK-001905,SYNTH-LEDGER-001905,MATCH,NONE
SYNTH-CASE-001906,SYNTH-BANK-001906,SYNTH-LEDGER-001906,MATCH,NONE
SYNTH-CASE-001907,SYNTH-BANK-001907,,UNMATCHED_BANK,MISSING_LEDGER
SYNTH-CASE-001908,SYNTH-BANK-001908,SYNTH-LEDGER-001908,MATCH,NONE
SYNTH-CASE-001909,,SYNTH-LEDGER-001909,UNMATCHED_LEDGER,MISSING_BANK
SYNTH-CASE-001910,SYNTH-BANK-001910,SYNTH-LEDGER-001910,MATCH,NONE
SYNTH-CASE-001911,SYNTH-BANK-001911,SYNTH-LEDGER-001911,MATCH,NONE
SYNTH-CASE-001912,SYNTH-BANK-001912,SYNTH-LEDGER-001912,AMOUNT_MISMATCH,AMOUNT_MISMATCH
SYNTH-CASE-001913,SYNTH-BANK-001913,SYNTH-LEDGER-001913,MATCH,NONE
SYNTH-CASE-001914,SYNTH-BANK-001914,SYNTH-LEDGER-001914,MATCH,NONE
SYNTH-CASE-001915,SYNTH-BANK-001915,SYNTH-LEDGER-001915,MATCH,NONE
SYNTH-CASE-001916,SYNTH-BANK-001916,SYNTH-LEDGER-001916,MATCH,NONE
SYNTH-CASE-001917,SYNTH-BANK-001917,SYNTH-LEDGER-001917,MATCH,NONE
SYNTH-CASE-001918,SYNTH-BANK-001918,SYNTH-LEDGER-001918,MATCH,NONE
SYNTH-CASE-001919,SYNTH-BANK-001919,SYNTH-LEDGER-001919,MATCH,NONE
SYNTH-CASE-001920,SYNTH-BANK-001920,SYNTH-LEDGER-001920,MATCH,NONE
SYNTH-CASE-001921,SYNTH-BANK-001921,SYNTH-LEDGER-001921,AMOUNT_MISMATCH,AMOUNT_MISMATCH
SYNTH-CASE-001922,SYNTH-BANK-001922,SYNTH-LEDGER-001922,MATCH,NONE
SYNTH-CASE-001923,SYNTH-BANK-001923,SYNTH-LEDGER-001923,MATCH,NONE
SYNTH-CASE-001924,SYNTH-BANK-001924,,UNMATCHED_BANK,MISSING_LEDGER
SYNTH-CASE-001925,SYNTH-BANK-001925,SYNTH-LEDGER-001925,AMOUNT_MISMATCH,AMOUNT_MISMATCH
SYNTH-CASE-001926,SYNTH-BANK-001926,SYNTH-LEDGER-001926,MATCH,NONE
SYNTH-CASE-001927,SYNTH-BANK-001927,SYNTH-LEDGER-001927,MATCH,NONE
SYNTH-CASE-001928,SYNTH-BANK-001928,SYNTH-LEDGER-001928,DUPLICATE,DUPLICATE
SYNTH-CASE-001929,SYNTH-BANK-001929,SYNTH-LEDGER-001929,MATCH,NONE
SYNTH-CASE-001930,SYNTH-BANK-001930,SYNTH-LEDGER-001930,MATCH,NONE
SYNTH-CASE-001931,SYNTH-BANK-001931,SYNTH-LEDGER-001931,MATCH,NONE
SYNTH-CASE-001932,SYNTH-BANK-001932,SYNTH-LEDGER-001932,AMOUNT_MISMATCH,AMOUNT_MISMATCH
SYNTH-CASE-001933,SYNTH-BANK-001933,SYNTH-LEDGER-001933,MATCH,NONE
SYNTH-CASE-001934,,SYNTH-LEDGER-001934,UNMATCHED_LEDGER,MISSING_BANK
SYNTH-CASE-001935,SYNTH-BANK-001935,SYNTH-LEDGER-001935,DUPLICATE,DUPLICATE
SYNTH-CASE-001936,SYNTH-BANK-001936,SYNTH-LEDGER-001936,MATCH,NONE
SYNTH-CASE-001937,SYNTH-BANK-001937,SYNTH-LEDGER-001937,MATCH,NONE
SYNTH-CASE-001938,SYNTH-BANK-001938,SYNTH-LEDGER-001938,MATCH,NONE
SYNTH-CASE-001939,SYNTH-BANK-001939,SYNTH-LEDGER-001939,MATCH,NONE
SYNTH-CASE-001940,SYNTH-BANK-001940,SYNTH-LEDGER-001940,MATCH,NONE
SYNTH-CASE-001941,SYNTH-BANK-001941,SYNTH-LEDGER-001941,MATCH,NONE
SYNTH-CASE-001942,SYNTH-BANK-001942,SYNTH-LEDGER-001942,MATCH,NONE
SYNTH-CASE-001943,SYNTH-BANK-001943,SYNTH-LEDGER-001943,MATCH,NONE
SYNTH-CASE-001944,SYNTH-BANK-001944,SYNTH-LEDGER-001944,MATCH,NONE
SYNTH-CASE-001945,SYNTH-BANK-001945,SYNTH-LEDGER-001945,MATCH,NONE
SYNTH-CASE-001946,SYNTH-BANK-001946,SYNTH-LEDGER-001946,MATCH,NONE
SYNTH-CASE-001947,SYNTH-BANK-001947,SYNTH-LEDGER-001947,MATCH,NONE
SYNTH-CASE-001948,SYNTH-BANK-001948,SYNTH-LEDGER-001948,MATCH,NONE
SYNTH-CASE-001949,SYNTH-BANK-001949,SYNTH-LEDGER-001949,MATCH,NONE
SYNTH-CASE-001950,SYNTH-BANK-001950,SYNTH-LEDGER-001950,DUPLICATE,DUPLICATE
SYNTH-CASE-001951,SYNTH-BANK-001951,SYNTH-LEDGER-001951,MATCH,NONE
SYNTH-CASE-001952,SYNTH-BANK-001952,SYNTH-LEDGER-001952,MATCH,NONE
SYNTH-CASE-001953,SYNTH-BANK-001953,SYNTH-LEDGER-001953,MATCH,NONE
SYNTH-CASE-001954,SYNTH-BANK-001954,SYNTH-LEDGER-001954,MATCH,NONE
SYNTH-CASE-001955,SYNTH-BANK-001955,SYNTH-LEDGER-001955,AMOUNT_MISMATCH,AMOUNT_MISMATCH
SYNTH-CASE-001956,SYNTH-BANK-001956,SYNTH-LEDGER-001956,MATCH,NONE
SYNTH-CASE-001957,SYNTH-BANK-001957,SYNTH-LEDGER-001957,MATCH,NONE
SYNTH-CASE-001958,SYNTH-BANK-001958,SYNTH-LEDGER-001958,MATCH,NONE
SYNTH-CASE-001959,,SYNTH-LEDGER-001959,UNMATCHED_LEDGER,MISSING_BANK
SYNTH-CASE-001960,SYNTH-BANK-001960,SYNTH-LEDGER-001960,MATCH,NONE
SYNTH-CASE-001961,SYNTH-BANK-001961,SYNTH-LEDGER-001961,MATCH,NONE
SYNTH-CASE-001962,SYNTH-BANK-001962,SYNTH-LEDGER-001962,MATCH,NONE
SYNTH-CASE-001963,SYNTH-BANK-001963,SYNTH-LEDGER-001963,MATCH,NONE
SYNTH-CASE-001964,SYNTH-BANK-001964,SYNTH-LEDGER-001964,MATCH,NONE
SYNTH-CASE-001965,SYNTH-BANK-001965,SYNTH-LEDGER-001965,MATCH,NONE
SYNTH-CASE-001966,SYNTH-BANK-001966,SYNTH-LEDGER-001966,MATCH,NONE
SYNTH-CASE-001967,SYNTH-BANK-001967,SYNTH-LEDGER-001967,MATCH,NONE
SYNTH-CASE-001968,SYNTH-BANK-001968,SYNTH-LEDGER-001968,MATCH,NONE
SYNTH-CASE-001969,SYNTH-BANK-001969,SYNTH-LEDGER-001969,MATCH,NONE
SYNTH-CASE-001970,SYNTH-BANK-001970,SYNTH-LEDGER-001970,MATCH,NONE
SYNTH-CASE-001971,SYNTH-BANK-001971,SYNTH-LEDGER-001971,MATCH,NONE
SYNTH-CASE-001972,SYNTH-BANK-001972,SYNTH-LEDGER-001972,AMOUNT_MISMATCH,AMOUNT_MISMATCH
SYNTH-CASE-001973,SYNTH-BANK-001973,SYNTH-LEDGER-001973,MATCH,NONE
SYNTH-CASE-001974,SYNTH-BANK-001974,SYNTH-LEDGER-001974,MATCH,NONE
SYNTH-CASE-001975,SYNTH-BANK-001975,SYNTH-LEDGER-001975,MATCH,NONE
SYNTH-CASE-001976,SYNTH-BANK-001976,SYNTH-LEDGER-001976,AMOUNT_MISMATCH,AMOUNT_MISMATCH
SYNTH-CASE-001977,SYNTH-BANK-001977,SYNTH-LEDGER-001977,MATCH,NONE
SYNTH-CASE-001978,SYNTH-BANK-001978,SYNTH-LEDGER-001978,MATCH,NONE
SYNTH-CASE-001979,SYNTH-BANK-001979,,UNMATCHED_BANK,MISSING_LEDGER
SYNTH-CASE-001980,SYNTH-BANK-001980,SYNTH-LEDGER-001980,MATCH,NONE
SYNTH-CASE-001981,SYNTH-BANK-001981,SYNTH-LEDGER-001981,AMOUNT_MISMATCH,AMOUNT_MISMATCH
SYNTH-CASE-001982,SYNTH-BANK-001982,SYNTH-LEDGER-001982,MATCH,NONE
SYNTH-CASE-001983,SYNTH-BANK-001983,SYNTH-LEDGER-001983,AMOUNT_MISMATCH,AMOUNT_MISMATCH
SYNTH-CASE-001984,SYNTH-BANK-001984,SYNTH-LEDGER-001984,MATCH,NONE
SYNTH-CASE-001985,SYNTH-BANK-001985,SYNTH-LEDGER-001985,MATCH,NONE
SYNTH-CASE-001986,SYNTH-BANK-001986,SYNTH-LEDGER-001986,DUPLICATE,DUPLICATE
SYNTH-CASE-001987,SYNTH-BANK-001987,SYNTH-LEDGER-001987,MATCH,NONE
SYNTH-CASE-001988,SYNTH-BANK-001988,SYNTH-LEDGER-001988,MATCH,NONE
SYNTH-CASE-001989,SYNTH-BANK-001989,SYNTH-LEDGER-001989,MATCH,NONE
SYNTH-CASE-001990,SYNTH-BANK-001990,SYNTH-LEDGER-001990,MATCH,NONE
SYNTH-CASE-001991,SYNTH-BANK-001991,SYNTH-LEDGER-001991,MATCH,NONE
SYNTH-CASE-001992,SYNTH-BANK-001992,SYNTH-LEDGER-001992,MATCH,NONE
SYNTH-CASE-001993,SYNTH-BANK-001993,SYNTH-LEDGER-001993,AMOUNT_MISMATCH,AMOUNT_MISMATCH
SYNTH-CASE-001994,SYNTH-BANK-001994,SYNTH-LEDGER-001994,MATCH,NONE
SYNTH-CASE-001995,SYNTH-BANK-001995,SYNTH-LEDGER-001995,MATCH,NONE
SYNTH-CASE-001996,SYNTH-BANK-001996,SYNTH-LEDGER-001996,AMOUNT_MISMATCH,AMOUNT_MISMATCH
SYNTH-CASE-001997,SYNTH-BANK-001997,SYNTH-LEDGER-001997,AMOUNT_MISMATCH,AMOUNT_MISMATCH
SYNTH-CASE-001998,SYNTH-BANK-001998,SYNTH-LEDGER-001998,AMBIGUOUS,AMBIGUOUS
SYNTH-CASE-001999,SYNTH-BANK-001999,SYNTH-LEDGER-001999,MATCH,NONE
SYNTH-CASE-002000,SYNTH-BANK-002000,,UNMATCHED_BANK,MISSING_LEDGER
